DayJulian	time_numeric	Temp	Snet	VPD	WS
121	18.5	25.1	3.8	0.181685742158463	1.5
122	7	23	50.3	0.0196689328214875	1.3
122	7.5	23.5	114.8	0.0347522146214503	1.2
122	8	23.9	139.2	0.0415325006628052	0.9
122	8.5	24.5	227.3	0.0522802343771269	1
122	9	25.5	412	0.18606004524141	2.1
122	9.5	26.1	432.4	0.348381642369771	2.2
122	10	26.8	485.6	0.504055936517122	2.1
122	10.5	27.5	711.1	0.738191218165262	2.9
122	11	27.9	751.9	0.89097932257765	3.2
122	11.5	28.1	626.9	1.01933245891061	3.4
122	12	28.5	913.5	1.14842811413291	3.4
122	12.5	28.9	899.3	1.22716492708305	3.3
122	13	29.1	892	1.31802560956781	3.5
122	13.5	29.1	876.7	1.31802560956781	4.2
122	14	28.9	832.3	1.2988823578866	4.9
122	14.5	28.4	249.3	1.16500008750212	3.6
122	15	27.6	187.5	0.849650145665789	3
122	15.5	27.4	136.4	0.810558553260837	2.3
122	16	27.2	148.2	0.703683681000866	2.3
122	16.5	27.1	188.3	0.606292808281525	2.6
122	17	27.2	146.3	0.620685092985379	2
122	17.5	27.1	71.8	0.609880339691475	2.3
122	18	27	56.2	0.559946178851617	1.9
122	18.5	26.8	16.4	0.518155403272846	2.3
123	7	23.5	29.3	0.037648232506571	1
123	7.5	23.5	67.8	0.037648232506571	1.3
123	8	23.9	161.9	0.0504323222334062	1.6
123	8.5	25.5	485	0.176267411281336	2.2
123	9	26.4	498.5	0.313294699740443	3.3
123	9.5	27.1	653.2	0.452028957653681	3.7
123	10	27.3	356.8	0.558996159000553	3.2
123	10.5	27.6	400.3	0.738826213622425	3.5
123	11	28.1	685.4	0.969887227694795	4.1
123	11.5	28.3	756.7	0.938912355798846	4.1
123	12	28.6	813.6	1.05330591243973	4.3
123	12.5	28.6	894.8	1.17860624403107	5.3
123	13	28.7	779.1	1.17758422564717	4.5
123	13.5	28.5	794.7	1.10949834755213	5
123	14	28.7	766	1.22090672224289	5
123	14.5	28.7	849	1.29573648909003	5.2
123	15	28.7	471.2	1.32724375934146	4.1
123	15.5	27.8	150.6	1.06893565252826	3.8
123	16	27.3	169.6	0.813085322182622	2.7
123	16.5	27.3	203.5	0.747748108792947	3.4
123	17	27.5	304.5	0.749208997540863	3.1
123	17.5	27.5	159.1	0.730846031914862	3.6
123	18	27.2	72	0.732552755093209	3.8
123	18.5	26.7	16.8	0.56417483608538	3.2
124	7	24.5	8.4	0.0430543106635164	2.7
124	7.5	24.5	49.6	0.0522802343771269	3.1
124	8	24.6	93.2	0.0680626906240224	1.8
124	8.5	24.9	78.1	0.0724429140891092	2.4
124	9	24.7	88.2	0.0778076492526576	2.7
124	9.5	24.6	96.5	0.0587814146298376	2.6
124	10	24.6	122.5	0.0464063799709243	1.7
124	10.5	25	283.1	0.0602020968332335	1.3
124	11	25.7	406.6	0.178371892018945	2.3
124	11.5	25.3	384.3	0.145153851331328	4.2
124	12	25.7	285.4	0.148643243349121	3.3
124	12.5	25.9	247.3	0.180498253394537	3.9
124	13	24.8	251.2	0.0814047063811159	4.4
124	13.5	25.5	225.9	0.0848694943206431	2.5
124	14	25.5	114.1	0.159946354681213	4.3
124	14.5	24.8	71.9	0.068880905399406	4
124	15	25.3	121.3	0.0645128228139233	2.9
124	15.5	25.5	86.3	0.166474777321262	3.3
124	16	25.1	150.6	0.117936358944968	3
124	16.5	25.7	120.8	0.122217777864833	2.5
124	17	24.8	31.5	0.172202263498515	5.4
124	17.5	24.3	21	0.0881221355123761	1.1
124	18	24.3	19.1	0.0668512752162853	1.1
124	18.5	24.3	5.8	0.0790060525283369	3.8
125	7	23.4	14.1	0.0115144060193808	1.3
125	7.5	23.4	47.5	0.00863580451453537	1
125	8	23.7	102.3	0.00879338088323623	0.5
125	8.5	24.1	173.4	0.0150123093586833	0.9
125	9	24.4	205.9	0.0641960185910657	1.5
125	9.5	25	285.3	0.123572725078742	1.6
125	10	25.8	392.4	0.229274638429358	1.2
125	10.5	26.5	385.7	0.367094757238708	1.2
125	11	27	388.1	0.438683949036617	1.3
125	11.5	27.3	403.2	0.544476778247292	3.2
125	12	27.6	435.2	0.694496640805079	3.8
125	12.5	27.9	671	0.808272381241328	4
125	13	28.7	942.7	1.07518559733003	4.4
125	13.5	28.7	794.8	1.14607695539574	4.7
125	14	28.3	585.7	0.954304361631613	4.7
125	14.5	27.9	497.6	0.808272381241328	4.4
125	15	27.7	429.7	0.705998000843605	3.5
125	15.5	27.5	328.6	0.668411948786456	3.7
125	16	27.8	327.7	0.743769912073858	3.9
125	16.5	27.3	152.2	0.671521359838326	4.2
125	17	26.7	162	0.504603580101209	4.2
125	17.5	26.6	135.1	0.466805367584308	3.4
125	18	26.4	62.3	0.440678258975568	3.1
125	18.5	26.1	21.6	0.405881525090996	2.2
126	7	24.2	2.4	0.0513490213812057	1.2
126	7.5	24.2	9.8	0.0664516747286191	1
126	8	24.7	24.5	0.0715830373124449	1.9
126	8.5	24.8	33.3	0.0563571044176956	1.2
126	9	24.6	29.8	0.0556876559651091	3.1
126	9.5	24.5	72.4	0.0430543106635164	1.7
126	10	24.8	199.3	0.0500952039268405	2
126	10.5	25.8	556.8	0.142881296412498	2
126	11	26.8	572.2	0.384210469093471	3.2
126	11.5	27.2	509.6	0.530469236446807	4.2
126	12	26.8	300.7	0.408884535915987	2.7
126	12.5	27.4	368.2	0.569581686075183	2.3
126	13	27.6	280.8	0.749908606826761	3.1
126	13.5	27.5	311.6	0.690447507537658	3.4
126	14	27.4	257	0.649907308470401	3.5
126	14.5	27.3	286.7	0.72233919247474	4.5
126	15	27.4	316.6	0.682767790359354	3.8
126	15.5	26.9	210.9	0.606305822334217	4.7
126	16	26.9	183.5	0.507027675987094	3.9
126	16.5	26.9	245.4	0.51057332407092	4.1
126	17	27.1	184	0.566829962772076	3.9
126	17.5	25.8	81.3	0.312345159599415	4.7
126	18	25.5	47.5	0.257872694281955	3.7
126	18.5	25.1	8.6	0.181685742158463	4.4
127	7	24.1	13.2	0.0150123093586833	0.7
127	7.5	24.3	33.7	0.0151934716400648	1.1
127	8	24.5	55.7	0.018451847427221	1.2
127	8.5	24.8	138.7	0.0187857014725651	0.9
127	9	25.4	202.7	0.152509183189628	3.6
127	9.5	26.1	240.1	0.209705454630348	3.5
127	10	26.5	298.1	0.26320001462398	4.3
127	10.5	27.4	571.3	0.474651405062653	5.4
127	11	27.8	493.5	0.728819763087448	7.1
127	11.5	28.2	696.4	0.841650479579859	6
127	12	28.1	472.8	0.855782847965995	6.5
127	12.5	27.8	345.8	0.799832970772892	6
127	13	27.8	339.5	0.79609543352629	5.2
127	13.5	27.5	256.1	0.71615565941406	4.8
127	14	27.5	305.2	0.71248306628886	5.6
127	14.5	27.6	327.2	0.749908606826761	5.2
127	15	27.6	335.1	0.772073393235434	5.4
127	15.5	27.6	291	0.794238179644107	5.6
127	16	27.6	228.5	0.809014703916555	4.5
127	16.5	27.4	169.4	0.744837589482932	4.6
127	17	27.2	105.1	0.656771435600808	4.7
127	17.5	27	88.8	0.549246570338529	4.2
127	18	26.9	49.5	0.570849341495958	4
127	18.5	26.7	14	0.539645495386016	3.6
128	7	25.2	37.2	0.185977324380635	2.7
128	7.5	25.5	120.8	0.241551637681831	2.2
128	8	26.1	222.9	0.324705220072796	2.3
128	8.5	26.7	241.6	0.438023941060077	2.8
128	9	27	354.9	0.609877685246028	4.7
128	9.5	27.1	290.8	0.631405528151173	4.3
128	10	27.2	268.3	0.67120597264698	4.2
128	10.5	27.4	348.4	0.730232930865619	5.1
128	11	27.8	530.7	0.889533864691347	4.9
128	11.5	28.2	745.9	1.04823741547673	5.6
128	12	28.2	638.3	1.02910899548628	4.8
128	12.5	28.2	611.2	1.02528331148819	4.7
128	13	28.2	408.8	1.09031993945573	4.6
128	13.5	28.3	732.2	1.10822441995929	4
128	14	28.4	715.7	1.11855490128941	4.7
128	14.5	28.3	601.7	1.11592042287568	5.3
128	15	28.1	530.9	1.02693941755919	4.5
128	15.5	28.1	442.9	0.992708103640554	4.6
128	16	28	421.1	0.971816448359156	4.2
128	16.5	27.8	245.1	0.938121848897177	4.8
128	17	27.9	247.8	0.943611012518946	4.3
128	17.5	27.8	228.3	0.885796327444745	3.9
128	18	27.5	117.5	0.800625301293667	3.5
128	18.5	27.3	45.6	0.689670585779903	3.1
129	7	23.7	26.7	0.00879338088323623	1.1
129	7.5	24	120.2	0.0208914126211939	1.7
129	8	24.6	231.7	0.052593897300381	1.3
129	8.5	25.6	376.7	0.183884222096057	2.7
129	9	25.1	194.7	0.165748396355089	3.2
129	9.5	24.7	91.7	0.0964814850732953	2.5
129	10	24.6	226	0.0773439666182072	1.4
129	10.5	25.7	719.1	0.204797357503233	1.3
129	11	26.9	715	0.556666749160655	1.7
129	11.5	27.4	664.2	0.620697991235776	1.2
129	12	27.1	308.9	0.667280842250672	2.9
129	12.5	27.5	880.2	0.749208997540863	3.8
129	13	27.9	857.5	0.89097932257765	3.9
129	13.5	27.1	502.9	0.656518248020822	3
129	14	26.4	499.7	0.481991845754528	3.3
129	14.5	26.3	545.5	0.40043766294052	2.4
129	15	26.6	392.2	0.522543321922733	3
129	15.5	26.2	273.2	0.411689592362903	3.4
129	16	25.9	157.9	0.384394428525402	4.1
129	16.5	25.1	154.9	0.210372964604536	4.9
129	17	24.9	135	0.163783979679725	4
129	17.5	24.7	92.1	0.245872171638398	4.4
129	18	24.4	58.4	0.204815868838163	2.9
129	18.5	24.2	17.5	0.126862288118273	2.1
130	7	23.4	32.1	0.0143930075242258	1
130	7.5	23.9	146.2	0.0266994647118034	0.7
130	8	24.9	262.9	0.11338890900904	1.1
130	8.5	25.5	365.7	0.218702158441658	1.6
130	9	25.7	360.5	0.293983303512706	2.1
130	9.5	25.8	224.2	0.302376697059008	2.1
130	10	26.4	333.7	0.375265079908882	1.8
130	10.5	26.3	419.3	0.338831868641979	2.1
130	11	27.3	686	0.627963217578543	2.7
130	11.5	28.1	750.9	0.882407203236048	3
130	12	28	431.8	0.926439804856005	3.5
130	12.5	28.6	927.7	1.21776259765336	4.5
130	13	28.8	838.8	1.24780868158546	4.3
130	13.5	28.8	864.1	1.27553776339847	4.5
130	14	28.6	829.7	1.22559386837782	4.3
130	14.5	28.6	798.2	1.21384696229113	4.2
130	15	28.5	649.8	1.14842811413291	4.2
130	15.5	28.2	552.3	1.07501720346336	4.5
130	16	28.1	569.4	0.977494186343381	3.7
130	16.5	28	342.4	0.975597835317752	3.7
130	17	27.9	359.1	0.954889231792081	3.4
130	17.5	27.7	182.3	0.854629158915943	2.6
130	18	27.3	128.8	0.762267489546208	2.8
130	18.5	26.9	48	0.652399247423953	2.8
131	7	23.5	23.5	0.00289601788512069	1.3
131	7.5	23.7	138.5	0.00586225392215763	1.2
131	8	24.5	234.2	0.018451847427221	0.4
131	8.5	25.5	387.1	0.127304241480965	0.9
131	9	26.2	423.5	0.30281300595288	2.3
131	9.5	26.3	371.5	0.393592574685127	3.5
131	10	26.3	267.8	0.420972927706701	3.6
131	10.5	26.8	350.9	0.479381869694605	3
131	11	27.1	478.1	0.620642933921324	4
131	11.5	27.8	621.9	0.814783119759301	3.9
131	12	28.2	843.9	0.99085215550538	4.3
131	12.5	28.3	796	1.08128840975195	5
131	13	28	611.1	0.926439804856005	4.5
131	13.5	28.1	615	0.874800244587462	4.4
131	14	27.5	380	0.71248306628886	5.5
131	14.5	26.9	437.9	0.609851470418043	4.6
131	15	26.9	280.7	0.585031933831262	4.7
131	15.5	26.8	598.9	0.563978670228948	5.1
131	16	26.8	323.6	0.634476004007566	6.6
131	16.5	26.6	249	0.532994188361187	4.9
131	17	26.4	130.7	0.488877443551021	6
131	17.5	26	97.2	0.43374983631264	4.9
131	18	25.9	65.5	0.404449790013684	4.8
131	18.5	25.6	17	0.354633856899539	4.4
132	7	23.4	28.4	0.00575720300969038	1.4
132	7.5	23.5	49	0.0115840715404836	1.9
132	8	23.6	34.1	0.0145676311712958	1.6
132	8.5	23.6	36.7	0.0116541049370368	1.6
132	9	23.5	51	0.00868805365536248	2
132	9.5	23.4	56.8	0.0115144060193808	3.3
132	10	23.1	160	0.0113076004416654	2.2
132	10.5	23.6	202.1	0.0203946836398142	1.9
132	11	23.8	186.6	0.0383346661857959	2.3
132	11.5	24	189.9	0.0417828252423878	2
132	12	24.3	342	0.0607738865602593	2
132	12.5	24.9	373.3	0.15748459584589	1.9
132	13	25.1	197.1	0.210372964604536	2.1
132	13.5	24.6	136.1	0.151594174571686	3
132	14	24.7	345.4	0.22719833581776	3.2
132	14.5	25	284	0.304179015578442	3
132	15	24.9	241	0.302370424024108	2.9
132	15.5	25.6	444.8	0.413739499716129	2.3
132	16	26.1	341	0.547940058872844	2.1
132	16.5	26.6	327.8	0.63053560845343	2
132	17	26.8	221	0.828343671898767	3.3
132	17.5	26.4	110.4	0.764301355410751	2.7
132	18	25.7	72.5	0.620998438880771	3.3
132	18.5	25.4	35.4	0.49646606442581	2.9
133	7	23.4	33.4	0.0143930075242258	0.8
133	7.5	23.6	110.5	0.0174811574055548	1.1
133	8	23.8	118.3	0.0206417433308133	0.6
133	8.5	24.2	124.3	0.0241642453558614	2.2
133	9	24.8	289	0.0532261541722683	2.1
133	9.5	25.3	249.5	0.170958980456897	3.5
133	10	25.8	459.4	0.30569951790581	3.7
133	10.5	26.3	541.4	0.489423810260636	4.1
133	11	26.7	461.2	0.613233517484108	4.7
133	11.5	27	495.7	0.588478468219852	3.5
133	12	26.1	210.2	0.358528680497046	3.5
133	12.5	25.9	542.8	0.244006898107429	3.2
133	13	26.1	447.4	0.307793489860672	3.2
133	13.5	26.8	588.9	0.500531069828191	3.6
133	14	27.3	492.7	0.725969037663055	4.6
133	14.5	27.5	585.3	0.83000604629527	5.1
133	15	27.8	724.1	0.837208343238915	3.9
133	15.5	27.5	309.5	0.723500845664461	3.7
133	16	26.5	302.3	0.6129789814269	4.5
133	16.5	26.5	235.5	0.529863187335117	3.5
133	17	26.8	142.8	0.560453803540017	4
133	17.5	26.7	113.7	0.490586813987287	2.7
133	18	26.6	64.6	0.44938725685355	3.3
133	18.5	26.2	26.1	0.381068052435084	3.8
134	7	23.8	28.3	0.0560275890407789	1.4
134	7.5	24	91.2	0.0477518002770143	1.3
134	8	24	82.1	0.0447673127597011	2
134	8.5	24.4	277.8	0.0427973457273774	1.7
134	9	25.4	482.8	0.14926430695155	2
134	9.5	26.2	450.4	0.275593859350373	2.3
134	10	26.9	488.4	0.453842954729706	3.1
134	10.5	26.6	237.2	0.456354501145853	4.4
134	11	25	168.3	0.1806062904997	2.7
134	11.5	25.5	214.7	0.18606004524141	2.4
134	12	27	670.3	0.577778859706764	5.2
134	12.5	27.7	631.1	0.787745137783391	5.4
134	13	27.9	647.1	0.845866445485111	5.5
134	13.5	28.1	809.6	0.973690707019088	5.2
134	14	28.2	563.2	0.99467783950347	5.2
134	14.5	27.8	368.6	0.92690923715737	4
134	15	28	608.9	0.937783965731793	4.3
134	15.5	28.2	499.5	0.979375103511108	3.6
134	16	28.2	496.6	0.99467783950347	4.4
134	16.5	28.1	507.4	0.996511582964848	4
134	17	27.8	286.9	0.889533864691347	3.9
134	17.5	27.3	172.9	0.700560121344848	3.7
134	18	27.1	111.6	0.617055402511374	3.3
134	18.5	26.6	21.3	0.480739856168914	2.9
135	7	23.5	14.1	0.0260641609660878	1.6
135	7.5	23.7	50.2	0.0322423965718663	1.3
135	8	23.9	33.6	0.0504323222334062	2.2
135	8.5	23.9	32.1	0.0266994647118034	1.9
135	9	23.9	34.1	0.0148330359510018	2.5
135	9.5	23.6	23.7	0.0262217361083326	3.8
135	10	23.4	35.5	0.0316646165532965	2.2
135	10.5	23.5	35.7	0.0260641609660878	0.7
135	11	23.5	101.2	0.0202721251958461	1.3
135	11.5	23.8	231.3	0.0206417433308133	0.5
135	12	24.2	141.8	0.0332258373643094	1.4
135	12.5	24.5	194.4	0.0399790027589792	0.9
135	13	24.6	144.3	0.052593897300381	1
135	13.5	24.7	214.4	0.0809199552227638	1.7
135	14	24.9	250	0.151185212012054	1.3
135	14.5	25	158.5	0.275662232867963	1.6
135	15	24.6	251.2	0.12684410525386	1.9
135	15.5	25.1	220.1	0.175310803837114	2
135	16	25.1	237.8	0.175310803837114	1.9
135	16.5	25.2	160.6	0.214835874715561	2.1
135	17	25.1	96.8	0.248622594532634	2.3
135	17.5	24.8	113.6	0.128368960062529	1.9
135	18	24.9	51.2	0.15748459584589	2.6
135	18.5	24.6	13.1	0.10828155326549	2.2
136	7	22.8	18.3	0	1.7
136	7.5	23.1	122.1	0	1.5
136	8	23.9	252.8	0.00296660719020019	1.4
136	8.5	24.9	373.7	0.11338890900904	1.3
136	9	25.4	522.6	0.272569603998484	2.1
136	9.5	26	530.9	0.390038612498188	1.6
136	10	26.5	521.7	0.522936871160802	2.5
136	10.5	26.7	434.8	0.560670644556899	2.9
136	11	27.3	501.6	0.773157025111154	3.6
136	11.5	27.3	559.6	0.802195786617676	4.2
136	12	27.7	695.5	0.798892474638816	3.4
136	12.5	28	880.4	0.915095643980217	4.7
136	13	28.3	819.4	0.942760357257037	4.4
136	13.5	28.2	878.8	0.99850352350156	4.9
136	14	28.6	812.4	1.09637790142425	4.4
136	14.5	27.9	550.2	0.879701103304516	5
136	15	28.1	763.1	0.924245475803275	3.7
136	15.5	28.2	503.3	0.971723735514928	3.9
136	16	28	538.8	0.956690900524772	4.4
136	16.5	27.8	419.7	0.885796327444745	4.8
136	17	27.7	364	0.854629158915943	4.9
136	17.5	27.5	273.3	0.83735123254567	4.6
136	18	27	74.3	0.684774944837646	4.1
136	18.5	26.4	23.2	0.533633829228227	4
137	7	23.9	34.1	0.0237328575216028	2.2
137	7.5	24.5	106.2	0.0645814659952741	1.8
137	8	25.3	248.2	0.116123081065062	1.2
137	8.5	26.2	364.1	0.244972319422554	1.8
137	9	26.5	386.6	0.401726338110285	2.8
137	9.5	27	606.1	0.588478468219852	3.7
137	10	27.5	411.3	0.756554183791263	3.6
137	10.5	27.6	514	0.76468513109921	3.9
137	11	27.9	595.2	0.842107039060733	4.3
137	11.5	28.1	762.1	0.920441996478982	4.5
137	12	28.2	750.9	0.956420999522567	4.3
137	12.5	26.4	332.6	0.619703801684393	4.7
137	13	25.6	670	0.272542686320942	3
137	13.5	27.6	852.4	0.709273165077528	4.2
137	14	27.8	621.3	0.919434162664165	4.2
137	14.5	27.6	280.6	0.864426669938237	4.7
137	15	27	283.6	0.670508800153528	3.9
137	15.5	26.6	415.7	0.508608833338126	3.1
137	16	26.8	259.4	0.810719338454112	4.2
137	16.5	26.7	196	0.700838305696124	2.5
137	17	26.5	162.9	0.609515823339742	2.2
137	17.5	26.5	110.8	0.561031610119536	3
137	18	26.3	56.2	0.482578722005242	3
137	18.5	26	26.6	0.393401014330069	2.6
138	7	23.3	41.3	0.07153191715105	1.8
138	7.5	23.6	136.9	0.093232839496293	1.9
138	8	24.7	247.7	0.149390686565103	1.2
138	8.5	25.7	355.9	0.254345105286274	1.6
138	9	26.2	363.7	0.347044119181952	2.6
138	9.5	26.5	386.5	0.443284235156176	2.9
138	10	27.2	599.4	0.700075046739323	3.4
138	10.5	27.5	424.4	0.774917149417265	3.3
138	11	27.9	688.4	0.932332793245811	3.8
138	11.5	28.3	638.5	1.11976842433387	3.3
138	12	28.7	803.7	1.24453717493146	3.7
138	12.5	28.8	784.6	1.21611830237059	3.9
138	13	28.7	664.9	1.22878353980574	4.3
138	13.5	27.5	339.3	0.863059384422072	2
138	14	25.1	208.4	0.341059200192203	4.2
138	14.5	25.6	727.7	0.351350210076396	1.6
138	15	27.7	467.7	0.683703327132754	1.4
138	15.5	27.5	233.4	0.841023825670871	3
138	16	27.3	267.6	0.740488418416317	3
138	16.5	27	172.1	0.716873770376911	2.1
138	17	26.9	162.3	0.616942766585695	2.5
138	17.5	26.6	98	0.557379543384248	2.7
138	18	26.4	50.4	0.481991845754528	2.3
138	18.5	25	11.9	0.345369923938023	2.7
139	7	22.6	18.8	0.0137126637667736	1.6
139	7.5	23	57.1	0.0196689328214875	1.1
139	8	23.2	93.3	0.0341285162729599	1.5
139	8.5	23.3	167.2	0.0371965969185459	1.2
139	9	24.7	391.1	0.0622461194021261	0.5
139	9.5	25.9	381.3	0.213923855875006	1
139	10	26.2	377.5	0.343641725856638	1.8
139	10.5	26.8	418.3	0.500531069828191	2.2
139	11	25.1	172.7	0.494057719904593	3.8
139	11.5	24.9	198.7	0.349615802777875	2.5
139	12	23.7	49.6	0.126038459326387	2.8
139	12.5	23.7	72	0.140694094131781	2.3
139	13	25	454.6	0.323190204052094	3.6
139	13.5	25.3	441	0.422558989431198	4.2
139	14	25.1	272.1	0.398433645084349	2.5
139	14.5	24.8	238	0.316225974788181	2.2
139	15	25.1	336	0.337871731031528	1.9
139	15.5	25.4	284	0.451037797092729	1.6
139	16	25.8	327.4	0.461872097705518	1.9
139	16.5	26.6	331.3	0.623568364161128	1.3
139	17	26.9	301.9	0.868683780537328	3
139	17.5	26.7	195.6	0.809468243079023	3.1
139	18	25.9	53.2	0.631743886880878	2.6
139	18.5	25.2	16.4	0.509834389250361	2.4
140	7	23	20.8	0.0112393901837072	0.8
140	7.5	23.3	70.2	0.0200289368022941	0.3
140	8	24.1	267.2	0.0540443136912597	0.5
140	8.5	25.3	364.8	0.245148726692909	1.5
140	9	26.1	427.1	0.385587448836446	2.1
140	9.5	26.4	414.6	0.468220650161541	2.2
140	10	26.9	407.8	0.609851470418043	2.4
140	10.5	26.9	494.3	0.609851470418043	2.4
140	11	26.7	383	0.585199985256264	2.9
140	11.5	26.5	493.5	0.498694764550699	2.6
140	12	28	681	0.896188709187237	3.8
140	12.5	28.4	902.7	1.07598014726109	4.4
140	13	28.3	679.5	1.06589640391918	3.9
140	13.5	25.2	111.4	0.323857064869726	2.7
140	14	24.6	134.8	0.167062967895328	2
140	14.5	25.5	402.5	0.205645313161559	0.7
140	15	27.1	304.3	0.739031470449669	3.5
140	15.5	27.1	208.3	0.663693310840722	2.4
140	16	26.7	193.2	0.455544898702481	1.8
140	16.5	26.9	176.8	0.588577581915088	3.4
140	17	26.7	146.7	0.536141303857535	2.8
140	17.5	26.6	110.2	0.501641589045823	3.2
140	18	26.5	76.6	0.495231606463541	3.7
140	18.5	26.3	29.1	0.448353280728275	3.1
141	7	23.2	17.1	0.0227523441819732	3.9
141	7.5	23.2	44.8	0.0227523441819732	3
141	8	23.2	59.7	0.0227523441819732	3
141	8.5	23.2	89.3	0.0255963872047201	2.2
141	9	23.6	214.9	0.0349623148111099	1.1
141	9.5	24.4	361.7	0.116164224117167	1.4
141	10	25.1	376.7	0.277309816978707	2.7
141	10.5	25.1	264	0.30599703942478	2.6
141	11	25.8	704.4	0.405384143309879	2.2
141	11.5	27.1	630.6	0.663693310840722	1.8
141	12	27.7	726.6	0.832334485205092	2.6
141	12.5	28	827.3	1.0247558657795	4.6
141	13	27.8	837.2	1.01287259382922	5.4
141	13.5	27.9	912.3	1.0375961731284	5.1
141	14	28	668.2	1.07013250928265	5.1
141	14.5	27.8	664	1.00165998208942	5.2
141	15	27.4	463.6	0.84341903514979	4.9
141	15.5	26.9	325.8	0.687855728262211	3.4
141	16	26.9	287.8	0.673673135926908	3
141	16.5	27.2	494.2	0.761421829185552	3.5
141	17	27.2	338	0.829985880154868	4.2
141	17.5	27.1	225.7	0.800019504418817	3.9
141	18	26.4	66.9	0.588718611600173	2.6
141	18.5	25.7	24.3	0.432716997305218	1.8
142	7	23.5	37.1	0.0202721251958461	1.8
142	7.5	23.4	111.5	0.0316646165532965	1.7
142	8	23.7	226.4	0.0351735235329453	1.5
142	8.5	24.6	349.2	0.0711564492887505	0.9
142	9	25.9	411.2	0.277432500587899	1.5
142	9.5	26.5	530.5	0.491768448376383	2.3
142	10	27.1	586.5	0.771319253139218	3.2
142	10.5	27.3	465.5	0.932870213397026	3.5
142	11	28	591.9	1.15710440933036	3.4
142	11.5	28.2	752.5	1.23952161538125	3
142	12	28.5	926.1	1.28468229716563	3.2
142	12.5	28.8	861.2	1.41022187506166	3.7
142	13	28.8	912.8	1.41022187506166	3.9
142	13.5	28.9	864	1.38653699553539	3.6
142	14	28.8	799.2	1.3785314958468	3.9
142	14.5	28.8	770.5	1.35080241403379	3.8
142	15	28.9	710.1	1.39848990066932	3.6
142	15.5	28.5	523.1	1.22239467063638	4.2
142	16	28.3	509	1.19672845349771	4.5
142	16.5	27.6	261.6	0.916144504891807	3.7
142	17	27.4	271.6	0.781349236026213	3.2
142	17.5	27.1	136.1	0.72826887621982	3.1
142	18	26	65.3	0.497635471118378	3.8
142	18.5	25.3	36.1	0.445138477416071	3.4
143	7	22.9	13.7	0	1.5
143	7.5	22.9	18.2	0	1.7
143	8	23	39.8	0	1.5
143	8.5	23.1	85.2	0	1.7
143	9	23.3	107.6	0	0.9
143	9.5	23.6	99.5	0	0.6
143	10	23.8	142.6	0	1.4
143	10.5	24.1	157.9	0	0.9
143	11	23.5	47	0.0115840715404836	3.2
143	11.5	23.4	83.9	0.00287860150484499	2.6
143	12	23.3	116.8	0.00858383005812591	2.5
143	12.5	23.2	182.9	0.0199083011592267	2.2
143	13	23.5	333.9	0.0637123934726588	2
143	13.5	24	324.5	0.176084763521491	2.1
143	14	24.2	332.1	0.268827229583959	1.6
143	14.5	24.5	217.8	0.390564103876183	1.5
143	15	24.2	128.7	0.208416616194305	1.6
143	15.5	24.1	166.6	0.123100936741203	1.3
143	16	23.9	175.5	0.130530716368816	2.5
143	16.5	23.7	149.3	0.19052325247012	2.4
143	17	23.5	103.4	0.191137180417976	2.2
143	17.5	23.6	55.5	0.128195154307403	1.4
143	18	23.5	23.8	0.0839845186685049	0.7
143	18.5	23.5	7.6	0.0724004471280213	0.4
144	7	22.6	8.5	0	0.6
144	7.5	22.6	24.7	0	0.9
144	8	22.7	43	0	0.8
144	8.5	22.9	62.6	0	0.1
144	9	22.9	92.8	0	0.6
144	9.5	23.2	128.9	0	0.4
144	10	23.4	151.3	0	1.7
144	10.5	23.6	260	0.0116541049370368	2
144	11	23.9	228.5	0.0593321438040072	1.2
144	11.5	24.3	460.8	0.0941995241684017	1
144	12	24.9	445.3	0.264574121021095	1.9
144	12.5	25.2	384.2	0.352715615204652	1.9
144	13	25.6	547.7	0.433441380654993	1.4
144	13.5	26.2	556.5	0.619235585207012	0.9
144	14	26.5	311	0.720336882128787	1.3
144	14.5	26.7	490.2	0.704342497224604	1.1
144	15	27	414.5	0.763238740600293	1.4
144	15.5	27.1	340	0.785669378779017	1.8
144	16	27.2	342.8	0.797508171800981	1.3
144	16.5	27.3	245.4	0.809455476994307	2.3
144	17	26.2	200.1	0.489944638845109	3.1
144	17.5	25.6	92.3	0.453143261593856	3.5
144	18	25	44	0.399234957946705	3.2
144	18.5	24.7	27.7	0.314342902980737	3
145	7	23.8	44.9	0.0707716914199311	0.6
145	7.5	23.8	120.8	0.097311075702405	1.3
145	8	24.3	240	0.11243169013648	0.8
145	8.5	26.1	347.3	0.344999296327346	1.2
145	9	26.2	333.6	0.43890873896541	2.6
145	9.5	26.8	491.6	0.613326803873981	2.8
145	10	27.1	533.5	0.774906784549168	4
145	10.5	27.3	619.4	0.809455476994307	3.7
145	11	27.2	459.5	0.772247731970181	4.1
145	11.5	26.3	657.1	0.557874692814571	4.3
145	12	27.6	910	0.868120801006349	4.6
145	12.5	27.6	928.7	0.964168208777264	5.2
145	13	27.9	814	1.02255854743089	4.8
145	13.5	27.9	700.7	1.003761515309	4.1
145	14	27.4	422.3	0.86167485842143	4.6
145	14.5	27.7	749.4	0.936376295855729	4.4
145	15	27.6	547.5	0.919838635959919	4.9
145	15.5	26.4	346.4	0.609375404989653	4
